t5,d_sensor5
8.796,495.0
8.797,501.0
8.798,504.0
8.799,507.0
8.8,504.0
8.801,496.0
8.802,490.0
8.803,486.0
8.804,484.0
8.805,481.0
8.806000000000001,478.0
8.807,475.0
8.808,474.0
8.809000000000001,472.0
8.81,471.0
8.811,470.0
8.812,470.0
8.813,472.0
8.814,476.0
8.815,475.0
8.816,471.0
8.817,465.0
8.818,461.0
8.819,460.0
8.82,459.0
8.821,456.0
8.822000000000001,454.0
8.823,453.0
8.824,452.0
8.825000000000001,454.0
8.826,454.0
8.827,455.0
8.828,457.0
8.829,458.0
8.83,456.0
8.831,454.0
8.832,452.0
8.833,450.0
8.834,449.0
8.835,448.0
8.836,449.0
8.837,449.0
8.838000000000001,448.0
8.839,448.0
8.84,448.0
8.841,448.0
8.842,447.0
8.843,448.0
8.844,451.0
8.845,460.0
8.846,467.0
8.847,473.0
8.848,478.0
8.849,479.0
8.85,478.0
8.851,473.0
8.852,468.0
8.853,464.0
8.854000000000001,462.0
8.855,467.0
8.856,473.0
8.857,473.0
8.858,468.0
8.859,455.0
8.86,451.0
8.861,457.0
8.862,461.0
8.863,465.0
8.864,467.0
8.865,464.0
8.866,466.0
8.867,473.0
8.868,472.0
8.869,472.0
8.870000000000001,472.0
8.871,470.0
8.872,475.0
8.873,479.0
8.874,483.0
8.875,475.0
8.876,464.0
8.877,459.0
8.878,451.0
8.879,455.0
8.88,465.0
8.881,472.0
8.882,466.0
8.883000000000001,455.0
8.884,450.0
8.885,455.0
8.886000000000001,465.0
8.887,470.0
8.888,476.0
8.889,478.0
8.89,476.0
8.891,478.0
8.892,478.0
8.893,478.0
8.894,481.0
8.895,481.0
8.896,480.0
8.897,478.0
8.898,474.0
8.899000000000001,478.0
8.9,481.0
8.901,481.0
8.902000000000001,479.0
8.903,479.0
8.904,486.0
8.905,492.0
8.906,493.0
8.907,496.0
8.908,494.0
8.909,493.0
8.91,493.0
8.911,495.0
8.912,493.0
8.913,491.0
8.914,492.0
8.915000000000001,497.0
8.916,498.0
8.917,491.0
8.918000000000001,487.0
8.919,484.0
8.92,481.0
8.921,480.0
8.922,480.0
8.923,483.0
8.924,483.0
8.925,483.0
8.926,485.0
8.927,486.0
8.928,485.0
8.929,486.0
8.93,487.0
8.931000000000001,489.0
8.932,490.0
8.933,489.0
8.934000000000001,491.0
8.935,492.0
8.936,494.0
8.937,501.0
8.938,508.0
8.939,513.0
8.94,512.0
8.941,505.0
8.942,503.0
8.943,508.0
8.944,503.0
8.945,490.0
8.946,479.0
8.947000000000001,478.0
8.948,486.0
8.949,494.0
8.950000000000001,495.0
8.951,490.0
8.952,487.0
8.953,493.0
8.954,497.0
8.955,499.0
8.956,505.0
8.957,507.0
8.958,505.0
8.959,507.0
8.96,508.0
8.961,506.0
8.962,504.0
8.963000000000001,510.0
8.964,511.0
8.965,501.0
8.966,496.0
8.967,489.0
8.968,484.0
8.969,486.0
8.97,493.0
8.971,504.0
8.972,508.0
8.973,507.0
8.974,510.0
8.975,508.0
8.976,500.0
8.977,503.0
8.978,512.0
8.979000000000001,512.0
8.98,500.0
8.981,486.0
8.982,481.0
8.983,487.0
8.984,490.0
8.985,493.0
8.986,499.0
8.987,505.0
8.988,506.0
8.989,508.0
8.99,508.0
8.991,502.0
8.992,497.0
8.993,493.0
8.994,491.0
8.995000000000001,493.0
8.996,496.0
8.997,499.0
8.998,505.0
8.999,513.0
9.0,521.0
9.001,520.0
9.002,517.0
9.003,512.0
9.004,509.0
9.005,508.0
9.006,507.0
9.007,507.0
9.008000000000001,508.0
9.009,508.0
9.01,507.0
9.011000000000001,509.0
9.012,509.0
9.013,506.0
9.014,504.0
9.015,504.0
9.016,505.0
9.017,506.0
9.018,507.0
9.019,508.0
9.02,510.0
9.021,514.0
9.022,513.0
9.023,512.0
9.024000000000001,512.0
9.025,512.0
9.026,512.0
9.027000000000001,510.0
9.028,506.0
9.029,506.0
9.03,510.0
9.031,511.0
9.032,510.0
9.033,511.0
9.034,510.0
9.035,509.0
9.036,508.0
9.037,509.0
9.038,509.0
9.039,507.0
9.040000000000001,507.0
9.041,511.0
9.042,512.0
9.043000000000001,512.0
9.044,510.0
9.045,511.0
9.046,516.0
9.047,520.0
9.048,516.0
9.049,506.0
9.05,504.0
9.051,503.0
9.052,492.0
9.053,489.0
9.054,493.0
9.055,501.0
9.056000000000001,511.0
9.057,517.0
9.058,526.0
9.059000000000001,538.0
9.06,548.0
9.061,540.0
9.062,524.0
9.063,510.0
9.064,508.0
9.065,512.0
9.066,516.0
9.067,516.0
9.068,514.0
9.069,516.0
9.07,521.0
9.071,522.0
9.072000000000001,518.0
9.073,514.0
9.074,512.0
9.075000000000001,508.0
9.076,500.0
9.077,492.0
9.078,489.0
9.079,493.0
9.08,505.0
9.081,517.0
9.082,519.0
9.083,516.0
9.084,513.0
9.085,511.0
9.086,511.0
9.087,512.0
9.088000000000001,514.0
9.089,511.0
9.09,506.0
9.091,507.0
9.092,513.0
9.093,513.0
9.094,515.0
9.095,521.0
9.096,524.0
9.097,522.0
9.098,521.0
9.099,518.0
9.1,513.0
9.101,510.0
9.102,509.0
9.103,509.0
9.104000000000001,511.0
9.105,512.0
9.106,513.0
9.107,512.0
9.108,513.0
9.109,514.0
9.11,513.0
9.111,512.0
9.112,512.0
9.113,514.0
9.114,518.0
9.115,519.0
9.116,518.0
9.117,516.0
9.118,513.0
9.119,513.0
9.120000000000001,513.0
9.121,513.0
9.122,518.0
9.123,522.0
9.124,521.0
9.125,519.0
9.126,519.0
9.127,519.0
9.128,519.0
9.129,519.0
9.13,517.0
9.131,516.0
9.132,516.0
9.133000000000001,515.0
9.134,512.0
9.135,515.0
9.136000000000001,520.0
9.137,521.0
9.138,520.0
9.139,518.0
9.14,518.0
9.141,517.0
9.142,516.0
9.143,517.0
9.144,519.0
9.145,520.0
9.146,520.0
9.147,516.0
9.148,513.0
9.149000000000001,513.0
9.15,516.0
9.151,523.0
9.152000000000001,522.0
9.153,516.0
9.154,508.0
9.155,502.0
9.156,499.0
9.157,499.0
9.158,503.0
9.159,504.0
9.16,507.0
9.161,512.0
9.162,516.0
9.163,523.0
9.164,528.0
9.165000000000001,530.0
9.166,528.0
9.167,526.0
9.168000000000001,527.0
9.169,531.0
9.17,536.0
9.171,539.0
9.172,539.0
9.173,535.0
9.174,525.0
9.175,514.0
9.176,506.0
9.177,500.0
9.178,498.0
9.179,501.0
9.18,508.0
9.181000000000001,517.0
9.182,523.0
9.183,522.0
9.184000000000001,519.0
9.185,517.0
9.186,520.0
9.187,515.0
9.188,513.0
9.189,511.0
9.19,508.0
9.191,507.0
9.192,510.0
9.193,518.0
9.194,526.0
9.195,533.0
9.196,533.0
9.197000000000001,536.0
9.198,543.0
9.199,543.0
9.200000000000001,534.0
9.201,527.0
9.202,524.0
9.203,525.0
9.204,532.0
9.205,531.0
9.206,527.0
9.207,523.0
9.208,525.0
9.209,535.0
9.21,540.0
9.211,536.0
9.212,526.0
9.213000000000001,524.0
9.214,521.0
9.215,519.0
9.216000000000001,518.0
9.217,520.0
9.218,518.0
9.219,519.0
9.22,519.0
9.221,517.0
9.222,513.0
9.223,516.0
9.224,523.0
9.225,524.0
9.226,524.0
9.227,524.0
9.228,521.0
9.229000000000001,517.0
9.23,516.0
9.231,521.0
9.232,523.0
9.233,526.0
9.234,529.0
9.235,529.0
9.236,526.0
9.237,526.0
9.238,530.0
9.239,531.0
9.24,527.0
9.241,524.0
9.242,525.0
9.243,524.0
9.244,523.0
9.245000000000001,523.0
9.246,526.0
9.247,529.0
9.248,532.0
9.249,534.0
9.25,536.0
9.251,540.0
9.252,536.0
9.253,530.0
9.254,528.0
9.255,529.0
9.256,528.0
9.257,531.0
9.258000000000001,528.0
9.259,521.0
9.26,516.0
9.261000000000001,515.0
9.262,519.0
9.263,519.0
9.264,514.0
9.265,512.0
9.266,512.0
9.267,512.0
9.268,512.0
9.269,512.0
9.27,513.0
9.271,518.0
9.272,516.0
9.273,507.0
9.274000000000001,500.0
9.275,501.0
9.276,505.0
9.277000000000001,511.0
9.278,515.0
9.279,522.0
9.28,529.0
9.281,531.0
9.282,532.0
9.283,525.0
9.284,519.0
9.285,518.0
9.286,518.0
9.287,515.0
9.288,511.0
9.289,505.0
9.290000000000001,497.0
9.291,490.0
9.292,489.0
9.293000000000001,495.0
9.294,496.0
9.295,496.0
9.296,494.0
9.297,494.0
9.298,494.0
9.299,490.0
9.3,492.0
9.301,495.0
9.302,496.0
9.303,499.0
9.304,504.0
9.305,510.0
9.306000000000001,512.0
9.307,511.0
9.308,511.0
9.309000000000001,507.0
9.31,499.0
9.311,493.0
9.312,490.0
9.313,489.0
9.314,486.0
9.315,485.0
9.316,492.0
9.317,499.0
9.318,499.0
9.319,499.0
9.32,505.0
9.321,510.0
9.322000000000001,510.0
9.323,511.0
9.324,520.0
9.325000000000001,522.0
9.326,518.0
9.327,513.0
9.328,510.0
9.329,510.0
9.33,508.0
9.331,509.0
9.332,510.0
9.333,511.0
9.334,516.0
9.335,525.0
9.336,534.0
9.337,537.0
9.338000000000001,525.0
9.339,516.0
9.34,515.0
9.341000000000001,516.0
9.342,512.0
9.343,507.0
9.344,502.0
9.345,496.0
9.346,496.0
9.347,496.0
9.348,496.0
9.349,492.0
9.35,490.0
9.351,488.0
9.352,483.0
9.353,483.0
9.354000000000001,487.0
9.355,490.0
9.356,494.0
9.357,502.0
9.358,508.0
9.359,515.0
9.36,524.0
9.361,541.0
9.362,558.0
9.363,578.0
9.364,598.0
9.365,611.0
9.366,622.0
9.367,634.0
9.368,643.0
9.369,652.0
9.370000000000001,657.0
9.371,660.0
9.372,658.0
9.373,655.0
9.374,659.0
9.375,664.0
9.376,668.0
9.377,671.0
9.378,670.0
9.379,669.0
9.38,669.0
9.381,664.0
9.382,653.0
9.383000000000001,650.0
9.384,648.0
9.385,642.0
9.386000000000001,631.0
9.387,617.0
9.388,606.0
9.389,596.0
9.39,579.0
9.391,566.0
9.392,550.0
9.393,530.0
9.394,511.0
9.395,494.0
9.396,481.0
9.397,474.0
9.398,467.0
9.399000000000001,465.0
9.4,463.0
9.401,464.0
9.402000000000001,463.0
9.403,460.0
9.404,459.0
9.405,454.0
9.406,452.0
9.407,456.0
9.408,460.0
9.409,466.0
9.41,471.0
9.411,476.0
9.412,480.0
9.413,482.0
9.414,485.0
9.415000000000001,488.0
9.416,496.0
9.417,498.0
9.418000000000001,500.0
9.419,498.0
9.42,494.0
9.421,492.0
9.422,494.0
9.423,494.0
9.424,497.0
9.425,507.0
9.426,508.0
9.427,500.0
9.428,491.0
9.429,481.0
9.43,480.0
9.431000000000001,494.0
9.432,505.0
9.433,509.0
9.434000000000001,508.0
9.435,506.0
9.436,507.0
9.437,508.0
9.438,511.0
9.439,512.0
9.44,508.0
9.441,504.0
9.442,503.0
9.443,505.0
9.444,510.0
9.445,513.0
9.446,511.0
9.447000000000001,508.0
9.448,508.0
9.449,509.0
9.450000000000001,508.0
9.451,508.0
9.452,508.0
9.453,509.0
9.454,512.0
9.455,515.0
9.456,516.0
9.457,517.0
9.458,516.0
9.459,513.0
9.46,512.0
9.461,509.0
9.462,506.0
9.463000000000001,506.0
9.464,506.0
9.465,505.0
9.466000000000001,503.0
9.467,504.0
9.468,509.0
9.469,510.0
9.47,509.0
9.471,509.0
9.472,508.0
9.473,507.0
9.474,506.0
9.475,508.0
9.476,511.0
9.477,509.0
9.478,507.0
9.479000000000001,508.0
9.48,510.0
9.481,508.0
9.482,505.0
9.483,507.0
9.484,514.0
9.485,520.0
9.486,526.0
9.487,533.0
9.488,539.0
9.489,540.0
9.49,533.0
9.491,524.0
9.492,523.0
9.493,530.0
9.494,528.0
9.495000000000001,527.0
9.496,536.0
9.497,550.0
9.498,553.0
9.499,534.0
9.5,511.0
9.501,502.0
9.502,507.0
9.503,516.0
9.504,519.0
9.505,519.0
9.506,518.0
9.507,510.0
9.508000000000001,499.0
9.509,494.0
9.51,495.0
9.511000000000001,497.0
9.512,504.0
9.513,512.0
9.514,517.0
9.515,514.0
9.516,507.0
9.517,507.0
9.518,513.0
9.519,512.0
9.52,507.0
9.521,505.0
9.522,503.0
9.523,503.0
9.524000000000001,506.0
9.525,508.0
9.526,514.0
9.527000000000001,519.0
9.528,519.0
9.529,519.0
9.53,515.0
9.531,518.0
9.532,524.0
9.533,528.0
9.534,529.0
9.535,530.0
9.536,530.0
9.537,531.0
9.538,532.0
9.539,533.0
9.540000000000001,531.0
9.541,529.0
9.542,527.0
9.543000000000001,529.0
9.544,532.0
9.545,532.0
9.546,532.0
9.547,532.0
9.548,530.0
9.549,526.0
9.55,528.0
9.551,531.0
9.552,534.0
9.553,535.0
9.554,534.0
9.555,532.0
9.556000000000001,532.0
9.557,532.0
9.558,532.0
9.559000000000001,532.0
9.56,534.0
9.561,536.0
9.562,539.0
9.563,543.0
9.564,546.0
9.565,545.0
9.566,542.0
9.567,539.0
9.568,540.0
9.569,541.0
9.57,541.0
9.571,543.0
9.572000000000001,546.0
9.573,547.0
9.574,547.0
9.575000000000001,546.0
9.576,549.0
9.577,553.0
9.578,558.0
9.579,563.0
9.58,568.0
9.581,568.0
9.582,567.0
9.583,563.0
9.584,562.0
9.585,564.0
9.586,567.0
9.587,564.0
9.588000000000001,559.0
9.589,558.0
9.59,568.0
9.591000000000001,569.0
9.592,567.0
9.593,569.0
9.594,559.0
9.595,553.0
9.596,549.0
9.597,546.0
9.598,538.0
9.599,529.0
9.6,513.0
9.601,511.0
9.602,527.0
9.603,539.0
9.604000000000001,549.0
9.605,547.0
9.606,547.0
9.607,547.0
9.608,547.0
9.609,550.0
9.61,555.0
9.611,560.0
9.612,560.0
9.613,561.0
9.614,562.0
9.615,564.0
9.616,563.0
9.617,561.0
9.618,561.0
9.619,563.0
9.620000000000001,563.0
9.621,565.0
9.622,567.0
9.623,567.0
9.624,564.0
9.625,563.0
9.626,560.0
9.627,558.0
9.628,556.0
9.629,556.0
9.63,556.0
9.631,558.0
9.632,562.0
9.633000000000001,563.0
9.634,562.0
9.635,563.0
9.636000000000001,564.0
9.637,561.0
9.638,560.0
9.639,560.0
9.64,557.0
9.641,556.0
9.642,559.0
9.643,561.0
9.644,557.0
9.645,550.0
9.646,548.0
9.647,548.0
9.648,551.0
9.649000000000001,555.0
9.65,548.0
9.651,534.0
9.652000000000001,523.0
9.653,516.0
9.654,516.0
9.655,519.0
9.656,520.0
9.657,519.0
9.658,516.0
9.659,513.0
9.66,513.0
9.661,508.0
9.662,505.0
9.663,502.0
9.664,500.0
9.665000000000001,499.0
9.666,497.0
9.667,495.0
9.668000000000001,493.0
9.669,494.0
9.67,500.0
9.671,496.0
9.672,487.0
9.673,481.0
9.674,478.0
9.675,477.0
9.676,477.0
9.677,476.0
9.678,471.0
9.679,465.0
9.68,461.0
9.681000000000001,457.0
9.682,455.0
9.683,456.0
9.684000000000001,462.0
9.685,467.0
9.686,469.0
9.687,467.0
9.688,463.0
9.689,458.0
9.69,455.0
9.691,464.0
9.692,462.0
9.693,449.0
9.694,444.0
9.695,446.0
9.696,441.0
9.697000000000001,439.0
9.698,433.0
9.699,431.0
9.700000000000001,431.0
9.701,435.0
9.702,442.0
9.703,446.0
9.704,444.0
9.705,444.0
9.706,444.0
9.707,445.0
9.708,447.0
9.709,448.0
9.71,446.0
9.711,441.0
9.712,444.0
9.713000000000001,442.0
9.714,444.0
9.715,450.0
9.716000000000001,455.0
9.717,462.0
9.718,466.0
9.719,465.0
9.72,461.0
9.721,459.0
9.722,458.0
9.723,455.0
9.724,452.0
9.725,453.0
9.726,454.0
9.727,452.0
9.728,455.0
9.729000000000001,457.0
9.73,460.0
9.731,468.0
9.732,466.0
9.733,463.0
9.734,457.0
9.735,455.0
9.736,456.0
9.737,456.0
9.738,456.0
9.739,457.0
9.74,459.0
9.741,461.0
9.742,464.0
9.743,465.0
9.744,464.0
9.745000000000001,465.0
9.746,470.0
9.747,472.0
9.748,473.0
9.749,473.0
9.75,474.0
9.751,473.0
9.752,471.0
9.753,472.0
9.754,476.0
9.755,475.0
9.756,474.0
9.757,476.0
9.758000000000001,475.0
9.759,472.0
9.76,470.0
9.761000000000001,472.0
9.762,473.0
9.763,476.0
9.764,479.0
9.765,480.0
9.766,477.0
9.767,477.0
9.768,474.0
9.769,478.0
9.77,482.0
9.771,482.0
9.772,476.0
9.773,472.0
9.774000000000001,474.0
9.775,480.0
9.776,480.0
9.777000000000001,477.0
9.778,474.0
9.779,470.0
9.78,472.0
9.781,481.0
9.782,489.0
9.783,499.0
9.784,505.0
9.785,502.0
9.786,491.0
9.787,483.0
9.788,482.0
9.789,487.0
9.790000000000001,492.0
9.791,494.0
9.792,494.0
9.793000000000001,488.0
9.794,482.0
9.795,482.0
9.796,487.0
9.797,491.0
9.798,493.0
9.799,492.0
9.8,484.0
9.801,481.0
9.802,487.0
9.803,489.0
9.804,489.0
9.805,492.0
9.806000000000001,492.0
9.807,494.0
9.808,492.0
9.809000000000001,491.0
9.81,489.0
9.811,487.0
9.812,485.0
9.813,486.0
9.814,484.0
9.815,483.0
9.816,482.0
9.817,483.0
9.818,483.0
9.819,488.0
9.82,492.0
9.821,496.0
9.822000000000001,499.0
9.823,501.0
9.824,503.0
9.825000000000001,504.0
9.826,498.0
9.827,495.0
9.828,496.0
9.829,499.0
9.83,500.0
9.831,499.0
9.832,498.0
9.833,496.0
9.834,493.0
9.835,496.0
9.836,499.0
9.837,496.0
9.838000000000001,499.0
9.839,505.0
9.84,509.0
9.841000000000001,514.0
9.842,518.0
9.843,519.0
9.844,524.0
9.845,524.0
9.846,514.0
9.847,504.0
9.848,498.0
9.849,496.0
9.85,496.0
9.851,498.0
9.852,504.0
9.853,510.0
9.854000000000001,512.0
9.855,511.0
9.856,508.0
9.857,508.0
9.858,504.0
9.859,499.0
9.86,497.0
9.861,498.0
9.862,499.0
9.863,503.0
9.864,505.0
9.865,508.0
9.866,514.0
9.867,513.0
9.868,501.0
9.869,494.0
9.870000000000001,493.0
9.871,498.0
9.872,506.0
9.873,510.0
9.874,511.0
9.875,511.0
9.876,511.0
9.877,516.0
9.878,525.0
9.879,527.0
9.88,527.0
9.881,525.0
9.882,527.0
9.883000000000001,532.0
9.884,526.0
9.885,519.0
9.886000000000001,524.0
9.887,524.0
9.888,521.0
9.889,517.0
9.89,503.0
9.891,483.0
9.892,469.0
9.893,463.0
9.894,473.0
9.895,483.0
9.896,484.0
9.897,487.0
9.898,489.0
9.899000000000001,494.0
9.9,500.0
9.901,502.0
9.902000000000001,504.0
9.903,505.0
9.904,504.0
9.905,507.0
9.906,508.0
9.907,505.0
9.908,508.0
9.909,517.0
9.91,520.0
9.911,516.0
9.912,512.0
9.913,519.0
9.914,524.0
9.915000000000001,523.0
9.916,520.0
9.917,521.0
9.918000000000001,517.0
9.919,514.0
9.92,513.0
9.921,512.0
9.922,512.0
9.923,513.0
9.924,505.0
9.925,502.0
9.926,497.0
9.927,496.0
9.928,501.0
9.929,509.0
9.93,512.0
9.931000000000001,511.0
9.932,509.0
9.933,507.0
9.934000000000001,505.0
9.935,504.0
9.936,507.0
9.937,509.0
9.938,509.0
9.939,510.0
9.94,512.0
9.941,513.0
9.942,514.0
9.943,510.0
9.944,504.0
9.945,504.0
9.946,507.0
9.947000000000001,508.0
9.948,508.0
9.949,508.0
9.950000000000001,508.0
9.951,510.0
9.952,510.0
9.953,513.0
9.954,516.0
9.955,519.0
9.956,524.0
9.957,523.0
9.958,523.0
9.959,525.0
9.96,531.0
9.961,531.0
9.962,525.0
9.963000000000001,517.0
9.964,521.0
9.965,524.0
9.966000000000001,519.0
9.967,513.0
9.968,510.0
9.969,510.0
9.97,514.0
9.971,519.0
9.972,523.0
9.973,529.0
9.974,537.0
9.975,537.0
9.976,526.0
9.977,515.0
9.978,506.0
9.979000000000001,502.0
9.98,506.0
9.981,511.0
9.982000000000001,518.0
9.983,521.0
9.984,521.0
9.985,521.0
9.986,521.0
9.987,521.0
9.988,520.0
9.989,523.0
9.99,531.0
9.991,537.0
9.992,531.0
9.993,511.0
9.994,492.0
9.995000000000001,483.0
9.996,487.0
9.997,493.0
9.998,496.0
9.999,502.0
10.0,504.0
10.001,504.0
10.002,505.0
10.003,506.0
10.004,506.0
10.005,502.0
10.006,499.0
10.007,496.0
10.008000000000001,502.0
10.009,510.0
10.01,515.0
10.011000000000001,519.0
10.012,523.0
10.013,527.0
10.014,527.0
10.015,523.0
10.016,519.0
10.017,518.0
10.018,518.0
10.019,518.0
10.02,516.0
10.021,512.0
10.022,505.0
10.023,505.0
10.024000000000001,507.0
10.025,507.0
10.026,508.0
10.027000000000001,511.0
10.028,512.0
10.029,514.0
10.03,519.0
10.031,520.0
10.032,522.0
10.033,526.0
10.034,529.0
10.035,531.0
10.036,529.0
10.037,528.0
10.038,529.0
10.039,529.0
10.040000000000001,527.0
10.041,527.0
10.042,527.0
10.043000000000001,523.0
10.044,520.0
10.045,525.0
10.046,532.0
10.047,536.0
10.048,539.0
10.049,537.0
10.05,529.0
10.051,526.0
10.052,531.0
10.053,537.0
10.054,540.0
10.055,543.0
10.056000000000001,544.0
10.057,541.0
10.058,531.0
10.059000000000001,525.0
10.06,522.0
10.061,521.0
10.062,524.0
10.063,528.0
10.064,526.0
10.065,524.0
10.066,525.0
10.067,527.0
10.068,528.0
10.069,529.0
10.07,528.0
10.071,528.0
10.072000000000001,524.0
10.073,529.0
10.074,537.0
10.075000000000001,551.0
10.076,551.0
10.077,545.0
10.078,532.0
10.079,517.0
10.08,508.0
10.081,513.0
10.082,522.0
10.083,525.0
10.084,519.0
10.085,516.0
10.086,518.0
10.087,519.0
10.088000000000001,519.0
10.089,524.0
10.09,528.0
10.091000000000001,527.0
10.092,528.0
10.093,530.0
10.094,527.0
10.095,522.0
10.096,516.0
10.097,509.0
10.098,502.0
10.099,496.0
10.1,491.0
10.101,492.0
10.102,496.0
10.103,495.0
10.104000000000001,496.0
10.105,499.0
10.106,508.0
10.107000000000001,509.0
10.108,502.0
10.109,497.0
10.11,499.0
10.111,503.0
10.112,503.0
10.113,500.0
10.114,497.0
10.115,497.0
10.116,503.0
10.117,507.0
10.118,511.0
10.119,515.0
10.120000000000001,519.0
10.121,518.0
10.122,519.0
10.123,520.0
10.124,524.0
10.125,522.0
10.126,517.0
10.127,511.0
10.128,505.0
10.129,500.0
10.13,503.0
10.131,505.0
10.132,509.0
10.133000000000001,514.0
10.134,515.0
10.135,515.0
10.136000000000001,512.0
10.137,508.0
10.138,507.0
10.139,505.0
10.14,506.0
10.141,507.0
10.142,506.0
10.143,503.0
10.144,503.0
10.145,511.0
10.146,516.0
10.147,515.0
10.148,515.0
10.149000000000001,511.0
10.15,506.0
10.151,506.0
10.152000000000001,506.0
10.153,511.0
10.154,514.0
10.155,514.0
10.156,516.0
10.157,515.0
10.158,512.0
10.159,509.0
10.16,506.0
10.161,503.0
10.162,505.0
10.163,508.0
10.164,509.0
10.165000000000001,509.0
10.166,510.0
10.167,513.0
10.168000000000001,517.0
10.169,520.0
10.17,520.0
10.171,515.0
10.172,509.0
10.173,507.0
10.174,511.0
10.175,515.0
10.176,516.0
10.177,515.0
10.178,512.0
10.179,505.0
10.18,500.0
10.181000000000001,497.0
10.182,492.0
10.183,485.0
10.184000000000001,483.0
10.185,484.0
10.186,485.0
10.187,488.0
10.188,488.0
10.189,488.0
10.19,487.0
10.191,486.0
10.192,483.0
10.193,487.0
10.194,494.0
10.195,510.0
10.196,527.0
10.197000000000001,538.0
10.198,550.0
10.199,562.0
10.200000000000001,573.0
10.201,586.0
10.202,599.0
10.203,612.0
10.204,626.0
10.205,641.0
10.206,654.0
10.207,659.0
10.208,663.0
10.209,668.0
10.21,668.0
10.211,667.0
10.212,662.0
10.213000000000001,651.0
10.214,638.0
10.215,633.0
10.216000000000001,637.0
10.217,643.0
10.218,647.0
10.219,648.0
10.22,645.0
10.221,640.0
10.222,632.0
10.223,619.0
10.224,601.0
10.225,585.0
10.226,574.0
10.227,563.0
10.228,549.0
10.229000000000001,536.0
10.23,525.0
10.231,513.0
10.232000000000001,503.0
10.233,492.0
10.234,484.0
10.235,480.0
10.236,478.0
10.237,475.0
10.238,476.0
10.239,479.0
10.24,478.0
10.241,478.0
10.242,478.0
10.243,478.0
10.244,484.0
10.245000000000001,486.0
10.246,484.0
10.247,482.0
10.248,482.0
10.249,489.0
10.25,497.0
10.251,511.0
10.252,520.0
10.253,516.0
10.254,515.0
10.255,519.0
10.256,515.0
10.257,507.0
10.258000000000001,496.0
10.259,492.0
10.26,491.0
10.261000000000001,491.0
10.262,489.0
10.263,489.0
10.264,493.0
10.265,487.0
10.266,482.0
10.267,482.0
10.268,486.0
10.269,491.0
10.27,494.0
10.271,494.0
10.272,496.0
10.273,497.0
10.274000000000001,499.0
10.275,501.0
10.276,500.0
10.277000000000001,492.0
10.278,489.0
10.279,490.0
10.28,489.0
10.281,492.0
10.282,498.0
10.283,503.0
10.284,509.0
10.285,515.0
10.286,509.0
10.287,499.0
10.288,488.0
10.289,485.0
10.290000000000001,487.0
10.291,491.0
10.292,499.0
10.293000000000001,508.0
10.294,509.0
10.295,505.0
10.296,502.0
10.297,500.0
10.298,504.0
10.299,509.0
10.3,514.0
10.301,515.0
10.302,515.0
10.303,516.0
10.304,515.0
10.305,513.0
10.306000000000001,512.0
10.307,509.0
10.308,508.0
10.309000000000001,509.0
10.31,511.0
10.311,511.0
10.312,508.0
10.313,507.0
10.314,512.0
10.315,513.0
10.316,513.0
10.317,516.0
10.318,521.0
10.319,520.0
10.32,517.0
10.321,516.0
10.322000000000001,514.0
10.323,513.0
10.324,518.0
10.325000000000001,522.0
10.326,527.0
10.327,531.0
10.328,536.0
10.329,533.0
10.33,525.0
10.331,518.0
10.332,518.0
10.333,517.0
10.334,520.0
10.335,529.0
10.336,536.0
10.337,543.0
10.338000000000001,539.0
10.339,521.0
10.34,497.0
10.341000000000001,487.0
10.342,486.0
10.343,491.0
10.344,496.0
10.345,507.0
10.346,514.0
10.347,518.0
10.348,518.0
10.349,514.0
10.35,515.0
10.351,517.0
10.352,518.0
10.353,521.0
10.354000000000001,527.0
10.355,529.0
10.356,529.0
10.357000000000001,528.0
10.358,526.0
10.359,526.0
10.36,531.0
10.361,535.0
10.362,540.0
10.363,538.0
10.364,531.0
10.365,524.0
10.366,522.0
10.367,520.0
10.368,516.0
10.369,515.0
10.370000000000001,513.0
10.371,522.0
10.372,527.0
10.373,531.0
10.374,530.0
10.375,526.0
10.376,519.0
10.377,514.0
10.378,517.0
10.379,521.0
10.38,519.0
10.381,518.0
10.382,517.0
10.383000000000001,520.0
10.384,526.0
10.385,530.0
10.386000000000001,528.0
10.387,520.0
10.388,518.0
10.389,524.0
10.39,532.0
10.391,532.0
10.392,530.0
10.393,529.0
10.394,530.0
10.395,534.0
10.396,535.0
10.397,531.0
10.398,531.0
10.399000000000001,533.0
10.4,533.0
10.401,534.0
10.402000000000001,532.0
10.403,532.0
10.404,535.0
10.405,537.0
10.406,542.0
10.407,544.0
10.408,545.0
10.409,544.0
10.41,544.0
10.411,544.0
10.412,546.0
10.413,552.0
10.414,555.0
10.415000000000001,553.0
10.416,548.0
10.417,545.0
10.418000000000001,549.0
10.419,554.0
10.42,554.0
10.421,550.0
10.422,544.0
10.423,539.0
10.424,537.0
10.425,539.0
10.426,538.0
10.427,542.0
10.428,547.0
10.429,547.0
10.43,541.0
10.431000000000001,539.0
10.432,542.0
10.433,548.0
10.434000000000001,553.0
10.435,557.0
10.436,559.0
10.437,562.0
10.438,563.0
10.439,568.0
10.44,568.0
10.441,564.0
10.442,563.0
10.443,561.0
10.444,563.0
10.445,568.0
10.446,569.0
10.447000000000001,568.0
10.448,572.0
10.449,570.0
10.450000000000001,568.0
