t2,d_sensor2
11.464,499.0
11.465,502.0
11.466000000000001,504.0
11.467,505.0
11.468,505.0
11.469,504.0
11.47,503.0
11.471,500.0
11.472,498.0
11.473,495.0
11.474,494.0
11.475,495.0
11.476,495.0
11.477,497.0
11.478,500.0
11.479000000000001,503.0
11.48,505.0
11.481,508.0
11.482000000000001,510.0
11.483,511.0
11.484,512.0
11.485,511.0
11.486,510.0
11.487,509.0
11.488,508.0
11.489,504.0
11.49,501.0
11.491,499.0
11.492,499.0
11.493,499.0
11.494,500.0
11.495000000000001,502.0
11.496,505.0
11.497,508.0
11.498000000000001,510.0
11.499,512.0
11.5,513.0
11.501,512.0
11.502,509.0
11.503,506.0
11.504,503.0
11.505,499.0
11.506,495.0
11.507,492.0
11.508000000000001,488.0
11.509,485.0
11.51,485.0
11.511000000000001,487.0
11.512,491.0
11.513,495.0
11.514000000000001,498.0
11.515,502.0
11.516,505.0
11.517,506.0
11.518,507.0
11.519,505.0
11.52,503.0
11.521,500.0
11.522,498.0
11.523,497.0
11.524000000000001,497.0
11.525,496.0
11.526,496.0
11.527000000000001,497.0
11.528,496.0
11.529,496.0
11.53,496.0
11.531,498.0
11.532,503.0
11.533,507.0
11.534,511.0
11.535,511.0
11.536,510.0
11.537,507.0
11.538,502.0
11.539,500.0
11.540000000000001,498.0
11.541,497.0
11.542,497.0
11.543000000000001,497.0
11.544,498.0
11.545,502.0
11.546,506.0
11.547,510.0
11.548,513.0
11.549,515.0
11.55,515.0
11.551,514.0
11.552,511.0
11.553,508.0
11.554,507.0
11.555,505.0
11.556000000000001,502.0
11.557,498.0
11.558,496.0
11.559000000000001,496.0
11.56,497.0
11.561,501.0
11.562,504.0
11.563,506.0
11.564,508.0
11.565,512.0
11.566,515.0
11.567,515.0
11.568,515.0
11.569,513.0
11.57,510.0
11.571,507.0
11.572000000000001,503.0
11.573,500.0
11.574,500.0
11.575000000000001,500.0
11.576,501.0
11.577,502.0
11.578,505.0
11.579,509.0
11.58,512.0
11.581,515.0
11.582,517.0
11.583,519.0
11.584,520.0
11.585,519.0
11.586,515.0
11.587,512.0
11.588000000000001,510.0
11.589,507.0
11.59,504.0
11.591000000000001,502.0
11.592,502.0
11.593,502.0
11.594,504.0
11.595,508.0
11.596,513.0
11.597,516.0
11.598,520.0
11.599,523.0
11.6,524.0
11.601,521.0
11.602,518.0
11.603,512.0
11.604000000000001,508.0
11.605,506.0
11.606,507.0
11.607000000000001,510.0
11.608,512.0
11.609,512.0
11.61,511.0
11.611,510.0
11.612,512.0
11.613,514.0
11.614,519.0
11.615,523.0
11.616,525.0
11.617,525.0
11.618,524.0
11.619,523.0
11.620000000000001,521.0
11.621,518.0
11.622,516.0
11.623000000000001,512.0
11.624,506.0
11.625,502.0
11.626,503.0
11.627,504.0
11.628,507.0
11.629,509.0
11.63,512.0
11.631,515.0
11.632,519.0
11.633000000000001,519.0
11.634,521.0
11.635,519.0
11.636000000000001,516.0
11.637,512.0
11.638,509.0
11.639000000000001,508.0
11.64,505.0
11.641,504.0
11.642,503.0
11.643,502.0
11.644,503.0
11.645,507.0
11.646,512.0
11.647,517.0
11.648,522.0
11.649000000000001,526.0
11.65,527.0
11.651,527.0
11.652000000000001,526.0
11.653,525.0
11.654,521.0
11.655,516.0
11.656,511.0
11.657,507.0
11.658,506.0
11.659,507.0
11.66,509.0
11.661,511.0
11.662,514.0
11.663,518.0
11.664,521.0
11.665000000000001,525.0
11.666,527.0
11.667,529.0
11.668000000000001,529.0
11.669,526.0
11.67,520.0
11.671,515.0
11.672,511.0
11.673,509.0
11.674,508.0
11.675,507.0
11.676,508.0
11.677,511.0
11.678,515.0
11.679,518.0
11.68,520.0
11.681000000000001,522.0
11.682,524.0
11.683,524.0
11.684000000000001,523.0
11.685,523.0
11.686,524.0
11.687,525.0
11.688,525.0
11.689,523.0
11.69,519.0
11.691,514.0
11.692,511.0
11.693,508.0
11.694,507.0
11.695,509.0
11.696,514.0
11.697000000000001,520.0
11.698,525.0
11.699,528.0
11.700000000000001,528.0
11.701,527.0
11.702,524.0
11.703,523.0
11.704,522.0
11.705,520.0
11.706,518.0
11.707,515.0
11.708,513.0
11.709,513.0
11.71,513.0
11.711,513.0
11.712,515.0
11.713000000000001,519.0
11.714,524.0
11.715,528.0
11.716000000000001,531.0
11.717,531.0
11.718,528.0
11.719,527.0
11.72,524.0
11.721,521.0
11.722,520.0
11.723,518.0
11.724,515.0
11.725,512.0
11.726,512.0
11.727,513.0
11.728,516.0
11.729000000000001,521.0
11.73,525.0
11.731,528.0
11.732000000000001,530.0
11.733,531.0
11.734,531.0
11.735,529.0
11.736,526.0
11.737,521.0
11.738,518.0
11.739,515.0
11.74,515.0
11.741,514.0
11.742,515.0
11.743,516.0
11.744,520.0
11.745000000000001,523.0
11.746,526.0
11.747,528.0
11.748000000000001,530.0
11.749,531.0
11.75,532.0
11.751,532.0
11.752,528.0
11.753,524.0
11.754,519.0
11.755,515.0
11.756,512.0
11.757,512.0
11.758000000000001,513.0
11.759,514.0
11.76,517.0
11.761000000000001,520.0
11.762,523.0
11.763,525.0
11.764000000000001,528.0
11.765,532.0
11.766,535.0
11.767,536.0
11.768,535.0
11.769,531.0
11.77,527.0
11.771,521.0
11.772,518.0
11.773,516.0
11.774000000000001,513.0
11.775,514.0
11.776,515.0
11.777000000000001,513.0
11.778,512.0
11.779,516.0
11.78,521.0
11.781,526.0
11.782,530.0
11.783,532.0
11.784,531.0
11.785,529.0
11.786,526.0
11.787,523.0
11.788,519.0
11.789,518.0
11.790000000000001,515.0
11.791,513.0
11.792,513.0
11.793000000000001,515.0
11.794,519.0
11.795,523.0
11.796,527.0
11.797,531.0
11.798,535.0
11.799,535.0
11.8,535.0
11.801,535.0
11.802,534.0
11.803,530.0
11.804,524.0
11.805,519.0
11.806000000000001,516.0
11.807,513.0
11.808,512.0
11.809000000000001,512.0
11.81,513.0
11.811,515.0
11.812,518.0
11.813,521.0
11.814,524.0
11.815,527.0
11.816,531.0
11.817,532.0
11.818,532.0
11.819,531.0
11.82,530.0
11.821,527.0
11.822000000000001,523.0
11.823,519.0
11.824,517.0
11.825000000000001,516.0
11.826,517.0
11.827,519.0
11.828,522.0
11.829,526.0
11.83,531.0
11.831,535.0
11.832,538.0
11.833,540.0
11.834,541.0
11.835,540.0
11.836,540.0
11.837,539.0
11.838000000000001,537.0
11.839,536.0
11.84,536.0
11.841000000000001,535.0
11.842,535.0
11.843,536.0
11.844,538.0
11.845,542.0
11.846,546.0
11.847,548.0
11.848,551.0
11.849,551.0
11.85,551.0
11.851,550.0
11.852,547.0
11.853,543.0
11.854000000000001,539.0
11.855,534.0
11.856,530.0
11.857000000000001,529.0
11.858,528.0
11.859,527.0
11.86,528.0
11.861,530.0
11.862,533.0
11.863,537.0
11.864,540.0
11.865,544.0
11.866,548.0
11.867,548.0
11.868,546.0
11.869,544.0
11.870000000000001,543.0
11.871,540.0
11.872,537.0
11.873000000000001,535.0
11.874,531.0
11.875,528.0
11.876,530.0
11.877,531.0
11.878,534.0
11.879,537.0
11.88,541.0
11.881,545.0
11.882,547.0
11.883000000000001,546.0
11.884,545.0
11.885,544.0
11.886000000000001,543.0
11.887,539.0
11.888,534.0
11.889000000000001,528.0
11.89,524.0
11.891,521.0
11.892,519.0
11.893,518.0
11.894,519.0
11.895,518.0
11.896,517.0
11.897,519.0
11.898,521.0
11.899000000000001,521.0
11.9,522.0
11.901,521.0
11.902000000000001,521.0
11.903,520.0
11.904,517.0
11.905,514.0
11.906,512.0
11.907,510.0
11.908,508.0
11.909,508.0
11.91,510.0
11.911,512.0
11.912,515.0
11.913,519.0
11.914,523.0
11.915000000000001,524.0
11.916,525.0
11.917,523.0
11.918000000000001,521.0
11.919,518.0
11.92,514.0
11.921,511.0
11.922,507.0
11.923,505.0
11.924,503.0
11.925,503.0
11.926,504.0
11.927,505.0
11.928,508.0
11.929,510.0
11.93,510.0
11.931000000000001,512.0
11.932,511.0
11.933,510.0
11.934000000000001,508.0
11.935,504.0
11.936,499.0
11.937,496.0
11.938,494.0
11.939,491.0
11.94,488.0
11.941,488.0
11.942,491.0
11.943,496.0
11.944,506.0
11.945,518.0
11.946,529.0
11.947000000000001,542.0
11.948,555.0
11.949,568.0
11.950000000000001,580.0
11.951,590.0
11.952,601.0
11.953,611.0
11.954,621.0
11.955,633.0
11.956,646.0
11.957,659.0
11.958,673.0
11.959,687.0
11.96,699.0
11.961,710.0
11.962,719.0
11.963000000000001,728.0
11.964,736.0
11.965,743.0
11.966000000000001,746.0
11.967,745.0
11.968,740.0
11.969,729.0
11.97,715.0
11.971,698.0
11.972,677.0
11.973,654.0
11.974,630.0
11.975,607.0
11.976,585.0
11.977,568.0
11.978,553.0
11.979000000000001,540.0
11.98,528.0
11.981,515.0
11.982000000000001,501.0
11.983,487.0
11.984,476.0
11.985,464.0
11.986,453.0
11.987,444.0
11.988,438.0
11.989,435.0
11.99,432.0
11.991,431.0
11.992,430.0
11.993,431.0
11.994,433.0
11.995000000000001,435.0
11.996,440.0
11.997,446.0
11.998000000000001,452.0
11.999,457.0
12.0,462.0
12.001,464.0
12.002,464.0
12.003,464.0
12.004,464.0
12.005,464.0
12.006,465.0
12.007,467.0
12.008000000000001,468.0
12.009,471.0
12.01,475.0
12.011000000000001,478.0
12.012,483.0
12.013,487.0
12.014000000000001,489.0
12.015,493.0
12.016,496.0
12.017,496.0
12.018,494.0
12.019,491.0
12.02,488.0
12.021,486.0
12.022,483.0
12.023,482.0
12.024000000000001,481.0
12.025,481.0
12.026,482.0
12.027000000000001,483.0
12.028,486.0
12.029,490.0
12.030000000000001,496.0
12.031,501.0
12.032,504.0
12.033,505.0
12.034,506.0
12.035,504.0
12.036,503.0
12.037,502.0
12.038,499.0
12.039,495.0
12.040000000000001,492.0
12.041,493.0
12.042,494.0
12.043000000000001,496.0
12.044,498.0
12.045,500.0
12.046,504.0
12.047,508.0
12.048,513.0
12.049,516.0
12.05,517.0
12.051,517.0
12.052,515.0
12.053,511.0
12.054,506.0
12.055,502.0
12.056000000000001,499.0
12.057,497.0
12.058,496.0
12.059000000000001,496.0
12.06,497.0
12.061,500.0
12.062,505.0
12.063,510.0
12.064,512.0
12.065,515.0
12.066,516.0
12.067,516.0
12.068,517.0
12.069,515.0
12.07,513.0
12.071,511.0
12.072000000000001,509.0
12.073,506.0
12.074,502.0
12.075000000000001,499.0
12.076,497.0
12.077,499.0
12.078,503.0
12.079,508.0
12.08,514.0
12.081,519.0
12.082,521.0
12.083,524.0
12.084,524.0
12.085,524.0
12.086,522.0
12.087,519.0
12.088000000000001,518.0
12.089,516.0
12.09,513.0
12.091000000000001,512.0
12.092,512.0
12.093,512.0
12.094,512.0
12.095,515.0
12.096,519.0
12.097,523.0
12.098,527.0
12.099,528.0
12.1,527.0
12.101,524.0
12.102,522.0
12.103,521.0
12.104000000000001,519.0
12.105,518.0
12.106,517.0
12.107000000000001,515.0
12.108,515.0
12.109,515.0
12.11,517.0
12.111,520.0
12.112,523.0
12.113,525.0
12.114,529.0
12.115,531.0
12.116,534.0
12.117,535.0
12.118,533.0
12.119,530.0
12.120000000000001,528.0
12.121,525.0
12.122,521.0
12.123000000000001,518.0
12.124,517.0
12.125,519.0
12.126,522.0
12.127,525.0
12.128,527.0
12.129,531.0
12.13,535.0
12.131,539.0
12.132,541.0
12.133000000000001,541.0
12.134,539.0
12.135,537.0
12.136000000000001,534.0
12.137,531.0
12.138,526.0
12.139000000000001,521.0
12.14,519.0
12.141,517.0
12.142,516.0
12.143,516.0
12.144,517.0
12.145,519.0
12.146,526.0
12.147,534.0
12.148,540.0
12.149000000000001,543.0
12.15,546.0
12.151,546.0
12.152000000000001,544.0
12.153,540.0
12.154,535.0
12.155000000000001,531.0
12.156,530.0
12.157,530.0
12.158,530.0
12.159,530.0
12.16,529.0
12.161,531.0
12.162,534.0
12.163,537.0
12.164,538.0
12.165000000000001,540.0
12.166,540.0
12.167,540.0
12.168000000000001,542.0
12.169,543.0
12.17,540.0
12.171,537.0
12.172,536.0
12.173,534.0
12.174,534.0
12.175,534.0
12.176,535.0
12.177,536.0
12.178,539.0
12.179,542.0
12.18,543.0
12.181000000000001,546.0
12.182,550.0
12.183,554.0
12.184000000000001,556.0
12.185,556.0
12.186,556.0
12.187,553.0
12.188,548.0
12.189,544.0
12.19,543.0
12.191,544.0
12.192,546.0
12.193,547.0
12.194,548.0
12.195,551.0
12.196,554.0
12.197000000000001,557.0
12.198,560.0
12.199,562.0
12.200000000000001,563.0
12.201,563.0
12.202,562.0
12.203,559.0
12.204,555.0
12.205,551.0
12.206,547.0
12.207,544.0
12.208,543.0
12.209,543.0
12.21,544.0
12.211,547.0
12.212,551.0
12.213000000000001,554.0
12.214,557.0
12.215,560.0
12.216000000000001,563.0
12.217,562.0
12.218,560.0
12.219,558.0
12.22,555.0
12.221,551.0
12.222,548.0
12.223,543.0
12.224,539.0
12.225,536.0
12.226,536.0
12.227,537.0
12.228,540.0
12.229000000000001,544.0
12.23,547.0
12.231,551.0
12.232000000000001,552.0
12.233,551.0
12.234,550.0
12.235,547.0
12.236,544.0
12.237,542.0
12.238,537.0
12.239,532.0
12.24,528.0
12.241,524.0
12.242,521.0
12.243,519.0
12.244,519.0
12.245000000000001,520.0
12.246,522.0
12.247,523.0
12.248000000000001,524.0
12.249,523.0
12.25,520.0
12.251,516.0
12.252,512.0
12.253,507.0
12.254,500.0
12.255,493.0
12.256,487.0
12.257,484.0
12.258000000000001,480.0
12.259,475.0
12.26,473.0
12.261000000000001,475.0
12.262,476.0
12.263,479.0
12.264000000000001,481.0
12.265,481.0
12.266,481.0
12.267,481.0
12.268,479.0
12.269,476.0
12.27,471.0
12.271,465.0
12.272,460.0
12.273,456.0
12.274000000000001,454.0
12.275,452.0
12.276,451.0
12.277000000000001,452.0
12.278,453.0
12.279,455.0
12.280000000000001,457.0
12.281,459.0
12.282,462.0
12.283,463.0
12.284,464.0
12.285,463.0
12.286,460.0
12.287,454.0
12.288,450.0
12.289,446.0
12.290000000000001,442.0
12.291,440.0
12.292,440.0
12.293000000000001,441.0
12.294,443.0
12.295,446.0
12.296,449.0
12.297,453.0
12.298,456.0
12.299,457.0
12.3,459.0
12.301,459.0
12.302,455.0
12.303,450.0
12.304,447.0
12.305,445.0
12.306000000000001,443.0
12.307,440.0
12.308,437.0
12.309000000000001,436.0
12.31,438.0
12.311,440.0
12.312,444.0
12.313,451.0
12.314,455.0
12.315,460.0
12.316,466.0
12.317,469.0
12.318,472.0
12.319,470.0
12.32,465.0
12.321,460.0
12.322000000000001,457.0
12.323,455.0
12.324,455.0
12.325000000000001,457.0
12.326,459.0
12.327,461.0
12.328,464.0
12.329,468.0
12.33,472.0
12.331,475.0
12.332,478.0
12.333,479.0
12.334,478.0
12.335,474.0
12.336,472.0
12.337,471.0
12.338000000000001,468.0
12.339,464.0
12.34,461.0
12.341000000000001,461.0
12.342,462.0
12.343,463.0
12.344,464.0
12.345,467.0
12.346,471.0
12.347,475.0
12.348,480.0
12.349,482.0
12.35,482.0
12.351,484.0
12.352,483.0
12.353,481.0
12.354000000000001,477.0
12.355,474.0
12.356,473.0
12.357000000000001,472.0
12.358,472.0
12.359,472.0
12.36,473.0
12.361,475.0
12.362,476.0
12.363,478.0
12.364,482.0
12.365,485.0
12.366,486.0
12.367,486.0
12.368,484.0
12.369,482.0
12.370000000000001,480.0
12.371,477.0
12.372,474.0
12.373000000000001,472.0
12.374,471.0
12.375,471.0
12.376,472.0
12.377,473.0
12.378,476.0
12.379,480.0
12.38,483.0
12.381,486.0
12.382,488.0
12.383000000000001,489.0
12.384,490.0
12.385,490.0
12.386000000000001,488.0
12.387,485.0
12.388,480.0
12.389000000000001,477.0
12.39,476.0
12.391,478.0
12.392,479.0
12.393,481.0
12.394,483.0
12.395,485.0
12.396,486.0
12.397,487.0
12.398,490.0
12.399000000000001,491.0
12.4,491.0
12.401,492.0
12.402000000000001,490.0
12.403,487.0
12.404,484.0
12.405000000000001,481.0
12.406,477.0
12.407,473.0
12.408,472.0
12.409,473.0
12.41,476.0
12.411,480.0
12.412,484.0
12.413,489.0
12.414,492.0
12.415000000000001,494.0
12.416,496.0
12.417,498.0
12.418000000000001,499.0
12.419,497.0
12.42,495.0
12.421,491.0
12.422,487.0
12.423,483.0
12.424,481.0
12.425,482.0
12.426,483.0
12.427,483.0
12.428,484.0
12.429,487.0
12.43,492.0
12.431000000000001,496.0
12.432,499.0
12.433,499.0
12.434000000000001,499.0
12.435,499.0
12.436,496.0
12.437,491.0
12.438,487.0
12.439,484.0
12.44,482.0
12.441,481.0
12.442,480.0
12.443,479.0
12.444,482.0
12.445,486.0
12.446,489.0
12.447000000000001,493.0
12.448,497.0
12.449,500.0
12.450000000000001,501.0
12.451,501.0
12.452,498.0
12.453,494.0
12.454,491.0
12.455,487.0
12.456,481.0
12.457,478.0
12.458,475.0
12.459,475.0
12.46,477.0
12.461,479.0
12.462,482.0
12.463000000000001,485.0
12.464,488.0
12.465,490.0
12.466000000000001,492.0
12.467,492.0
12.468,492.0
12.469,490.0
12.47,489.0
12.471,486.0
12.472,484.0
12.473,482.0
12.474,480.0
12.475,479.0
12.476,478.0
12.477,481.0
12.478,483.0
12.479000000000001,488.0
12.48,494.0
12.481,497.0
12.482000000000001,499.0
12.483,497.0
12.484,494.0
12.485,492.0
12.486,489.0
12.487,485.0
12.488,483.0
12.489,481.0
12.49,480.0
12.491,480.0
12.492,481.0
12.493,482.0
12.494,484.0
12.495000000000001,487.0
12.496,491.0
12.497,495.0
12.498000000000001,499.0
12.499,503.0
12.5,503.0
12.501,502.0
12.502,499.0
12.503,498.0
12.504,495.0
12.505,492.0
12.506,490.0
12.507,490.0
12.508000000000001,492.0
12.509,492.0
12.51,492.0
12.511000000000001,492.0
12.512,494.0
12.513,497.0
12.514000000000001,501.0
12.515,504.0
12.516,504.0
12.517,503.0
12.518,499.0
12.519,496.0
12.52,493.0
12.521,491.0
12.522,487.0
12.523,483.0
12.524000000000001,481.0
12.525,481.0
12.526,482.0
12.527000000000001,483.0
12.528,487.0
12.529,491.0
12.530000000000001,495.0
12.531,497.0
12.532,498.0
12.533,498.0
12.534,497.0
12.535,496.0
12.536,494.0
12.537,492.0
12.538,492.0
12.539,491.0
12.540000000000001,487.0
12.541,484.0
12.542,482.0
12.543000000000001,483.0
12.544,486.0
12.545,489.0
12.546,492.0
12.547,496.0
12.548,499.0
12.549,500.0
12.55,502.0
12.551,502.0
12.552,500.0
12.553,497.0
12.554,491.0
12.555,486.0
12.556000000000001,482.0
12.557,480.0
12.558,481.0
12.559000000000001,484.0
12.56,488.0
12.561,492.0
12.562,495.0
12.563,499.0
12.564,500.0
12.565,501.0
12.566,503.0
12.567,504.0
12.568,502.0
12.569,499.0
12.57,496.0
12.571,492.0
12.572000000000001,488.0
12.573,487.0
12.574,489.0
12.575000000000001,491.0
12.576,492.0
12.577,493.0
12.578,495.0
12.579,499.0
12.58,502.0
12.581,506.0
12.582,508.0
12.583,508.0
12.584,508.0
12.585,508.0
12.586,508.0
12.587,508.0
12.588000000000001,505.0
12.589,500.0
12.59,496.0
12.591000000000001,497.0
12.592,497.0
12.593,497.0
12.594,497.0
12.595,499.0
12.596,500.0
12.597,503.0
12.598,505.0
12.599,508.0
12.6,507.0
12.601,505.0
12.602,502.0
12.603,499.0
12.604000000000001,495.0
12.605,491.0
12.606,487.0
12.607000000000001,487.0
12.608,490.0
12.609,494.0
12.61,498.0
12.611,501.0
12.612,504.0
12.613,507.0
12.614,509.0
12.615,511.0
12.616,511.0
12.617,510.0
12.618,510.0
12.619,508.0
12.620000000000001,506.0
12.621,504.0
12.622,499.0
12.623000000000001,497.0
12.624,497.0
12.625,497.0
12.626,498.0
12.627,500.0
12.628,503.0
12.629,504.0
12.63,504.0
12.631,504.0
12.632,506.0
12.633000000000001,507.0
12.634,506.0
12.635,504.0
12.636000000000001,500.0
12.637,498.0
12.638,496.0
12.639000000000001,495.0
12.64,494.0
12.641,493.0
12.642,494.0
12.643,495.0
12.644,497.0
12.645,499.0
12.646,502.0
12.647,506.0
12.648,509.0
12.649000000000001,511.0
12.65,512.0
12.651,514.0
12.652000000000001,513.0
12.653,511.0
12.654,507.0
12.655000000000001,501.0
12.656,495.0
12.657,492.0
12.658,492.0
12.659,494.0
12.66,499.0
12.661,503.0
12.662,507.0
12.663,508.0
12.664,510.0
12.665000000000001,512.0
12.666,513.0
12.667,514.0
12.668000000000001,513.0
12.669,511.0
12.67,509.0
12.671000000000001,507.0
12.672,503.0
12.673,499.0
12.674,497.0
12.675,496.0
12.676,497.0
12.677,498.0
12.678,499.0
12.679,499.0
12.68,502.0
12.681000000000001,504.0
12.682,506.0
12.683,506.0
12.684000000000001,506.0
12.685,505.0
12.686,501.0
12.687,497.0
12.688,492.0
12.689,489.0
12.69,490.0
12.691,492.0
12.692,491.0
12.693,492.0
12.694,494.0
12.695,498.0
12.696,501.0
12.697000000000001,505.0
12.698,509.0
12.699,511.0
12.700000000000001,512.0
12.701,511.0
12.702,507.0
12.703,502.0
12.704,498.0
12.705,494.0
12.706,489.0
12.707,488.0
12.708,488.0
12.709,489.0
12.71,491.0
12.711,495.0
12.712,500.0
12.713000000000001,504.0
12.714,508.0
12.715,510.0
12.716000000000001,512.0
12.717,512.0
12.718,510.0
12.719,505.0
12.72,500.0
12.721,495.0
12.722,491.0
12.723,488.0
12.724,490.0
12.725,493.0
12.726,498.0
12.727,505.0
12.728,511.0
12.729000000000001,511.0
12.73,511.0
12.731,512.0
12.732000000000001,514.0
12.733,516.0
12.734,515.0
12.735,514.0
12.736,512.0
12.737,510.0
12.738,505.0
12.739,502.0
12.74,500.0
12.741,499.0
12.742,499.0
12.743,499.0
12.744,501.0
12.745000000000001,503.0
12.746,506.0
12.747,510.0
12.748000000000001,513.0
12.749,515.0
12.75,515.0
12.751,512.0
12.752,509.0
12.753,505.0
12.754,502.0
12.755,499.0
12.756,496.0
12.757,495.0
12.758000000000001,494.0
12.759,494.0
12.76,495.0
12.761000000000001,497.0
12.762,498.0
12.763,501.0
12.764000000000001,505.0
12.765,508.0
12.766,509.0
12.767,509.0
12.768,508.0
12.769,506.0
12.77,503.0
12.771,499.0
12.772,497.0
12.773,495.0
12.774000000000001,495.0
12.775,496.0
12.776,497.0
12.777000000000001,500.0
12.778,505.0
12.779,510.0
12.780000000000001,514.0
12.781,518.0
12.782,523.0
12.783,526.0
12.784,528.0
12.785,529.0
12.786,527.0
12.787,524.0
12.788,523.0
12.789,520.0
12.790000000000001,518.0
12.791,518.0
12.792,519.0
12.793000000000001,519.0
12.794,522.0
12.795,523.0
12.796000000000001,526.0
12.797,527.0
12.798,528.0
12.799,528.0
12.8,527.0
12.801,526.0
12.802,522.0
12.803,518.0
12.804,516.0
12.805,516.0
12.806000000000001,515.0
12.807,515.0
12.808,513.0
12.809000000000001,511.0
12.81,509.0
12.811,511.0
12.812,515.0
12.813,519.0
12.814,521.0
12.815,521.0
12.816,520.0
12.817,522.0
12.818,520.0
12.819,515.0
12.82,512.0
12.821,509.0
12.822000000000001,508.0
12.823,505.0
12.824,504.0
12.825000000000001,505.0
12.826,507.0
12.827,511.0
12.828,515.0
12.829,518.0
12.83,519.0
12.831,521.0
12.832,520.0
12.833,521.0
12.834,520.0
12.835,519.0
12.836,515.0
12.837,509.0
12.838000000000001,503.0
12.839,497.0
12.84,494.0
12.841000000000001,492.0
12.842,492.0
12.843,493.0
12.844,494.0
12.845,496.0
12.846,501.0
12.847,504.0
12.848,506.0
12.849,505.0
12.85,503.0
12.851,501.0
12.852,498.0
12.853,493.0
12.854000000000001,487.0
12.855,483.0
12.856,482.0
12.857000000000001,483.0
12.858,484.0
12.859,485.0
12.86,487.0
12.861,490.0
12.862,492.0
12.863,496.0
12.864,497.0
12.865,497.0
12.866,497.0
12.867,496.0
12.868,494.0
12.869,490.0
12.870000000000001,486.0
12.871,480.0
12.872,475.0
12.873000000000001,473.0
12.874,473.0
12.875,475.0
12.876,476.0
12.877,478.0
12.878,483.0
12.879,487.0
12.88,492.0
12.881,495.0
12.882,497.0
12.883000000000001,496.0
12.884,492.0
12.885,486.0
12.886000000000001,483.0
12.887,479.0
12.888,473.0
12.889000000000001,470.0
12.89,470.0
12.891,470.0
12.892,473.0
12.893,477.0
12.894,485.0
12.895,494.0
12.896,506.0
12.897,519.0
12.898,530.0
12.899000000000001,539.0
12.9,547.0
12.901,557.0
12.902000000000001,569.0
12.903,579.0
12.904,589.0
12.905000000000001,600.0
12.906,612.0
12.907,625.0
12.908,640.0
12.909,656.0
12.91,673.0
12.911,688.0
12.912,702.0
12.913,711.0
12.914,718.0
12.915000000000001,721.0
12.916,723.0
12.917,722.0
12.918000000000001,718.0
12.919,710.0
12.92,699.0
12.921000000000001,686.0
12.922,667.0
12.923,645.0
12.924,622.0
12.925,599.0
12.926,578.0
12.927,561.0
12.928,544.0
12.929,529.0
12.93,515.0
12.931000000000001,500.0
12.932,486.0
12.933,471.0
12.934000000000001,458.0
12.935,446.0
12.936,432.0
12.937,419.0
12.938,412.0
12.939,408.0
12.94,406.0
12.941,405.0
12.942,405.0
12.943,407.0
12.944,411.0
12.945,416.0
12.946,422.0
12.947000000000001,429.0
12.948,435.0
12.949,439.0
12.950000000000001,439.0
12.951,440.0
12.952,442.0
12.953,443.0
12.954,443.0
12.955,442.0
12.956,442.0
12.957,444.0
12.958,447.0
12.959,451.0
12.96,455.0
12.961,459.0
12.962,464.0
12.963000000000001,470.0
12.964,477.0
12.965,480.0
12.966000000000001,481.0
12.967,479.0
12.968,477.0
12.969,474.0
12.97,470.0
12.971,465.0
12.972,461.0
12.973,459.0
12.974,461.0
12.975,463.0
12.976,466.0
12.977,470.0
12.978,474.0
12.979000000000001,477.0
12.98,480.0
12.981,485.0
12.982000000000001,488.0
12.983,487.0
12.984,484.0
12.985,480.0
12.986,477.0
12.987,475.0
12.988,473.0
12.989,471.0
12.99,470.0
12.991,469.0
12.992,471.0
12.993,475.0
12.994,478.0
12.995000000000001,480.0
12.996,480.0
12.997,483.0
12.998000000000001,487.0
12.999,489.0
13.0,490.0
13.001,490.0
13.002,488.0
13.003,485.0
13.004,482.0
13.005,479.0
13.006,477.0
13.007,476.0
13.008000000000001,478.0
13.009,480.0
13.01,483.0
13.011000000000001,487.0
13.012,488.0
13.013,489.0
13.014000000000001,490.0
13.015,493.0
13.016,496.0
13.017,496.0
13.018,495.0
13.019,493.0
13.02,491.0
13.021,488.0
13.022,486.0
13.023,485.0
13.024000000000001,484.0
13.025,484.0
13.026,485.0
13.027000000000001,487.0
13.028,490.0
13.029,493.0
13.030000000000001,497.0
13.031,503.0
13.032,505.0
13.033,504.0
13.034,504.0
13.035,504.0
13.036,500.0
13.037,497.0
13.038,495.0
13.039,493.0
13.040000000000001,490.0
13.041,489.0
13.042,488.0
13.043000000000001,491.0
13.044,495.0
13.045,498.0
13.046000000000001,502.0
13.047,505.0
13.048,509.0
13.049,511.0
13.05,512.0
13.051,511.0
13.052,507.0
13.053,502.0
13.054,502.0
13.055,501.0
13.056000000000001,500.0
13.057,500.0
13.058,501.0
13.059000000000001,501.0
13.06,502.0
13.061,507.0
13.062,512.0
13.063,515.0
13.064,518.0
13.065,521.0
13.066,521.0
13.067,522.0
13.068,519.0
13.069,516.0
13.07,512.0
13.071,507.0
13.072000000000001,504.0
13.073,500.0
13.074,499.0
13.075000000000001,499.0
13.076,502.0
13.077,505.0
13.078,508.0
13.079,512.0
13.08,514.0
13.081,517.0
13.082,519.0
13.083,520.0
13.084,523.0
13.085,520.0
13.086,517.0
13.087,511.0
13.088000000000001,504.0
13.089,499.0
13.09,499.0
13.091000000000001,500.0
13.092,502.0
13.093,506.0
13.094,510.0
